
image=images/powers/arrow.png

[power]
frames=4
duration=400ms
type=play_once
active_frame=all
frame=0,0,20,20,32,20,18,26
frame=0,1,20,0,60,10,32,26
frame=0,2,20,40,32,20,18,26
frame=0,3,0,0,10,60,0,48
frame=0,4,52,20,32,20,14,26
frame=0,5,20,10,60,10,28,26
frame=0,6,52,40,32,20,14,26
frame=0,7,10,0,10,60,0,44
frame=1,0,20,20,32,20,18,26
frame=1,1,20,0,60,10,32,26
frame=1,2,20,40,32,20,18,26
frame=1,3,0,0,10,60,0,48
frame=1,4,52,20,32,20,14,26
frame=1,5,20,10,60,10,28,26
frame=1,6,52,40,32,20,14,26
frame=1,7,10,0,10,60,0,44
frame=2,0,20,20,32,20,18,26
frame=2,1,20,0,60,10,32,26
frame=2,2,20,40,32,20,18,26
frame=2,3,0,0,10,60,0,48
frame=2,4,52,20,32,20,14,26
frame=2,5,20,10,60,10,28,26
frame=2,6,52,40,32,20,14,26
frame=2,7,10,0,10,60,0,44
frame=3,0,20,20,32,20,18,26
frame=3,1,20,0,60,10,32,26
frame=3,2,20,40,32,20,18,26
frame=3,3,0,0,10,60,0,48
frame=3,4,52,20,32,20,14,26
frame=3,5,20,10,60,10,28,26
frame=3,6,52,40,32,20,14,26
frame=3,7,10,0,10,60,0,44
