
image=images/enemies/knight.png

[stance]
frames=1
duration=3
type=back_forth
frame=0,0,105,194,23,48,11,43
frame=0,1,105,194,23,48,11,43
frame=0,2,30,528,30,46,15,43
frame=0,3,30,528,30,46,15,43
frame=0,4,30,528,30,46,15,43
frame=0,5,75,926,23,48,12,43
frame=0,6,75,926,23,48,12,43
frame=0,7,98,49,30,49,15,43

[run]
frames=8
duration=3
type=looped
frame=0,0,53,786,26,46,14,42
frame=0,1,53,786,26,46,14,42
frame=0,2,0,529,30,46,15,43
frame=0,3,0,529,30,46,15,43
frame=0,4,0,529,30,46,15,43
frame=0,5,26,810,26,46,12,42
frame=0,6,26,810,26,46,12,42
frame=0,7,94,414,30,49,15,43
frame=1,0,104,877,24,46,12,43
frame=1,1,104,877,24,46,12,43
frame=1,2,30,481,30,47,15,43
frame=1,3,30,481,30,47,15,43
frame=1,4,30,481,30,47,15,43
frame=1,5,51,881,24,46,12,43
frame=1,6,51,881,24,46,12,43
frame=1,7,30,433,30,48,15,43
frame=2,0,25,903,24,46,11,43
frame=2,1,25,903,24,46,11,43
frame=2,2,30,620,29,47,15,42
frame=2,3,30,620,29,47,15,42
frame=2,4,30,620,29,47,15,42
frame=2,5,0,904,24,46,13,43
frame=2,6,0,904,24,46,13,43
frame=2,7,0,621,29,47,14,42
frame=3,0,26,856,25,47,11,43
frame=3,1,26,856,25,47,11,43
frame=3,2,0,482,30,47,15,43
frame=3,3,0,482,30,47,15,43
frame=3,4,0,482,30,47,15,43
frame=3,5,0,857,25,47,14,43
frame=3,6,0,857,25,47,14,43
frame=3,7,65,325,31,49,16,43
frame=4,0,86,692,28,46,12,42
frame=4,1,86,692,28,46,12,42
frame=4,2,90,559,30,46,15,43
frame=4,3,90,559,30,46,15,43
frame=4,4,90,559,30,46,15,43
frame=4,5,86,738,28,46,16,42
frame=4,6,86,738,28,46,16,42
frame=4,7,0,384,30,49,15,43
frame=5,0,77,879,25,47,11,43
frame=5,1,77,879,25,47,11,43
frame=5,2,90,512,30,47,15,43
frame=5,3,90,512,30,47,15,43
frame=5,4,90,512,30,47,15,43
frame=5,5,102,923,25,47,14,43
frame=5,6,102,923,25,47,14,43
frame=5,7,60,470,30,48,15,43
frame=6,0,104,242,24,47,11,43
frame=6,1,104,242,24,47,11,43
frame=6,2,59,645,29,47,14,42
frame=6,3,59,645,29,47,14,42
frame=6,4,59,645,29,47,14,42
frame=6,5,104,830,24,47,13,43
frame=6,6,104,830,24,47,13,43
frame=6,7,29,667,29,47,15,42
frame=7,0,23,997,23,47,11,43
frame=7,1,23,997,23,47,11,43
frame=7,2,60,518,30,47,15,43
frame=7,3,60,518,30,47,15,43
frame=7,4,60,518,30,47,15,43
frame=7,5,0,998,23,47,12,43
frame=7,6,0,998,23,47,12,43
frame=7,7,30,384,30,49,15,43

[shoot]
frames=2
duration=3
type=back_forth
frame=0,0,88,98,38,49,25,43
frame=0,1,88,98,38,49,25,43
frame=0,2,0,668,29,47,14,42
frame=0,3,0,668,29,47,14,42
frame=0,4,0,668,29,47,14,42
frame=0,5,0,144,38,49,13,43
frame=0,6,0,144,38,49,13,43
frame=0,7,0,762,27,47,12,42
frame=1,0,0,95,44,49,32,43
frame=1,1,0,95,44,49,32,43
frame=1,2,74,147,36,47,14,42
frame=1,3,74,147,36,47,14,42
frame=1,4,74,147,36,47,14,42
frame=1,5,44,95,44,49,12,43
frame=1,6,44,95,44,49,12,43
frame=1,7,36,193,35,48,12,43

[cast]
frames=7
duration=3
type=play_once
frame=0,0,49,927,23,48,11,43
frame=0,1,49,927,23,48,11,43
frame=0,2,30,574,30,46,15,42
frame=0,3,30,574,30,46,15,42
frame=0,4,30,574,30,46,15,42
