[header]
width=32
height=32
tilewidth=32
tileheight=32
orientation=orthogonal
music=music/mysticaltheme.ogg
tileset=tilesetdefs/interior.txt
title=Castle Hall

[tilesets]
tileset=../../../tiled/castle/tiled_collision.png,32,32,0,0
tileset=../../../tiled/castle/interior_background.png,32,32,0,0
tileset=../../../tiled/castle/intfurniture.png,32,64,0,0
tileset=../../../tiled/castle/interiorbuildings.png,32,128,0,0

[layer]
type=background
data=
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,508,509,509,510,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,508,509,509,510,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,508,509,509,510,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,535,536,536,537,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
482,482,482,483,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
509,509,509,510,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
509,509,509,510,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
536,536,536,537,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,616,616,616,616,616,616,616,616,616,481,482,482,482,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,616,616,616,616,616,616,616,616,616,508,509,509,509,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,616,616,616,616,616,616,616,616,616,508,509,509,509,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,616,616,616,616,616,616,616,616,616,616,616,616,616,535,536,536,536,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541

[layer]
type=object
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
