[header]
width=32
height=32
tilewidth=32
tileheight=32
orientation=orthogonal
music=music/mysticaltheme.ogg
tileset=tilesetdefs/interior.txt
title=Castle Sewer

[tilesets]
tileset=../../../tiled/castle/downstairs/tiled_collision.png,32,32,0,0
tileset=../../../tiled/castle/downstairs/interior_background.png,32,32,0,0
tileset=../../../tiled/castle/downstairs/intfurniture.png,32,64,0,0
tileset=../../../tiled/castle/downstairs/interiorbuildings.png,32,128,0,0

[layer]
type=background
data=
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,
158,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,158,158,158,158,158,158,158,158,158,
158,343,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,345,341,341,341,341,341,158,158,158,158,158,158,158,158,158,
158,343,344,398,344,344,344,399,344,344,398,344,344,344,344,344,344,345,341,341,395,341,396,158,158,158,158,158,158,158,158,158,
158,343,344,344,344,397,344,344,344,344,344,344,399,344,397,344,399,345,341,341,341,341,341,158,158,158,158,158,158,158,158,158,
158,343,398,344,344,344,344,344,344,397,344,344,344,344,344,344,344,345,341,341,341,341,341,341,158,158,158,158,158,158,158,158,
158,343,344,344,399,344,344,398,344,344,344,344,344,344,398,344,344,345,368,368,368,368,368,341,158,158,158,158,158,158,158,158,
158,343,344,344,344,344,344,344,344,344,397,344,399,344,344,397,344,344,344,344,344,344,344,344,344,344,344,317,317,317,317,317,
158,370,371,371,371,371,371,371,371,371,264,344,344,344,344,398,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,
158,341,314,314,314,314,314,314,314,314,343,397,344,344,344,344,344,344,344,344,344,344,344,344,397,344,398,344,399,344,344,344,
158,396,341,396,341,341,395,341,341,341,343,344,398,344,399,344,398,344,344,344,399,344,344,344,344,344,344,344,344,344,344,344,
158,368,368,368,368,341,341,341,341,341,343,344,344,344,344,344,344,263,289,289,289,289,289,289,344,344,344,344,344,344,344,344,
158,371,371,371,264,341,341,341,341,341,343,344,344,398,344,344,344,345,314,314,314,314,314,158,158,158,158,158,158,158,158,158,
158,0,0,0,343,341,341,341,341,395,343,344,399,344,399,344,397,345,341,395,341,341,396,158,158,158,158,158,158,158,158,158,
158,0,0,0,343,341,341,396,341,341,343,344,344,344,344,344,344,345,341,341,341,341,341,158,158,158,158,158,158,158,158,158,
158,368,0,368,343,341,341,341,341,341,370,371,371,371,371,371,371,372,341,341,395,341,341,158,158,158,158,158,158,158,158,158,
158,341,341,341,343,290,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,158,158,158,158,158,158,158,158,158,
158,341,341,341,343,344,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,158,158,158,158,158,158,158,158,158,
158,341,341,341,343,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,
158,341,341,341,343,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,
158,341,341,341,343,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,
158,341,341,341,343,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,
158,341,341,341,343,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,
158,341,341,341,343,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,
158,341,341,341,343,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,
158,341,341,341,343,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,
158,341,341,341,343,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,
158,368,341,341,343,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158

[layer]
type=fringe
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
