[header]
width=32
height=32
tilewidth=32
tileheight=32
orientation=orthogonal
music=music/winds_of_stories.ogg
tileset=tilesetdefs/sewer.txt
title=Underground Lake

[tilesets]
tileset=../../../tiled/sewers/tiled_collision.png,32,32,0,0
tileset=../../../tiled/sewers/generic_background.png,32,32,0,0
tileset=../../../tiled/sewers/small_objects.png,32,64,0,0
tileset=../../../tiled/sewers/sewer_objects.png,32,128,0,0

[layer]
type=background
data=
344,344,344,344,344,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,344,344,344,344,638,640,344,344,344,
344,344,344,344,344,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,344,344,344,344,638,640,344,344,344,
344,344,344,344,344,347,347,347,341,341,341,341,341,341,341,341,341,341,341,347,347,347,347,344,344,344,344,638,640,344,344,344,
344,344,344,344,344,347,347,347,341,341,341,341,341,341,341,341,341,341,341,347,347,347,347,344,344,344,344,665,667,344,344,344,
344,344,344,344,344,347,347,347,341,341,341,341,341,341,341,341,341,341,341,347,347,347,347,344,344,344,344,344,344,344,344,344,
344,344,344,344,344,347,347,341,341,341,341,341,341,341,341,341,341,341,341,341,347,347,347,344,344,344,344,344,344,344,344,344,
344,344,344,344,344,347,347,341,341,341,341,341,341,341,341,341,341,341,341,341,347,347,347,344,344,344,344,344,344,344,344,344,
371,371,371,371,371,347,347,341,341,341,341,341,341,341,341,341,341,341,341,341,341,347,347,371,371,371,371,371,371,371,371,371,
347,347,347,347,347,347,347,341,341,341,341,341,341,341,341,341,341,341,341,341,341,347,347,347,347,347,347,347,347,347,347,347,
347,347,347,347,347,347,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,347,347,347,347,347,347,347,347,347,
347,347,347,347,347,347,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,347,347,347,347,347,347,347,347,
347,347,347,347,347,347,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,347,347,347,347,347,
347,347,347,347,347,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,
341,341,341,341,341,341,347,347,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,
341,341,341,341,341,341,347,347,347,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,
341,341,341,341,347,347,347,347,347,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,
341,341,341,341,347,341,347,347,347,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,
341,341,341,341,347,347,347,347,347,341,341,341,341,341,341,341,341,341,341,341,341,275,362,362,362,362,275,275,275,341,341,341,
341,341,341,341,347,347,347,347,347,341,341,341,341,341,341,341,341,341,275,275,275,275,341,341,341,341,275,275,275,341,341,341,
341,341,341,347,347,347,347,347,347,341,341,341,341,341,341,341,341,341,341,341,275,341,341,341,341,341,275,275,275,341,341,341,
341,341,341,347,347,347,347,347,347,341,341,341,341,341,341,341,341,341,341,341,275,341,341,341,341,341,275,275,275,341,341,341,
341,341,341,341,341,347,341,341,341,341,341,341,341,341,341,341,341,341,341,341,275,341,341,341,341,341,341,341,341,341,341,341,
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341

[layer]
type=fringe
data=
398,0,0,0,0,345,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,345,0,789,0,0,0,0,0,0,0,0,0,0,0,400,0,0,343,0,0,0,0,0,0,0,0,0,
0,0,0,399,0,345,0,0,266,374,374,374,374,374,374,374,374,374,267,0,0,401,343,399,0,0,0,0,0,0,0,0,
0,0,0,0,0,345,401,0,348,0,0,0,0,0,0,0,0,0,346,402,0,0,343,0,0,0,0,0,0,0,0,397,
0,0,0,0,0,345,402,0,348,0,0,0,0,0,0,0,0,0,346,0,0,402,343,0,0,0,0,0,0,0,0,0,
0,399,0,0,0,345,0,266,375,0,0,0,0,0,0,0,0,0,373,267,400,0,343,0,398,0,0,0,399,0,0,0,
0,0,0,0,0,345,0,348,0,0,396,0,0,0,0,0,0,0,0,346,0,0,343,0,0,548,0,0,0,0,0,0,
0,0,0,0,0,372,0,348,0,0,0,0,0,241,0,0,0,0,0,373,267,0,370,0,0,575,0,0,0,0,0,0,
0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,266,375,0,0,0,0,0,0,0,0,0,0,0,0,373,374,267,0,0,0,0,401,0,245,400,0,
0,0,0,400,0,0,348,0,0,0,0,242,396,0,0,0,0,0,394,0,0,0,373,267,0,402,0,0,0,0,0,0,
0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,374,374,267,0,0,402,0,0,
0,0,401,0,402,266,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,374,374,374,374,374,
374,374,374,374,374,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,242,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,241,0,0,0,0,396,0,0,
0,0,0,0,0,319,320,320,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,346,0,402,293,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,
0,0,0,319,320,294,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,346,91,92,93,0,0,348,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,
0,0,0,346,118,119,120,0,0,348,0,0,0,0,0,0,0,0,0,0,301,302,303,0,0,301,302,302,302,303,0,0,
0,0,0,346,145,146,147,401,0,348,0,0,241,0,0,0,0,301,302,302,439,361,0,0,0,0,363,0,0,276,0,0,
0,0,319,294,0,400,0,0,0,348,0,0,0,0,0,0,0,274,245,0,402,388,276,0,0,274,390,0,402,276,0,0,
0,0,346,0,0,0,787,788,0,348,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,274,0,0,0,276,0,0,
0,0,346,245,401,0,402,400,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,274,400,0,0,276,0,0,
0,0,373,374,267,402,266,374,374,375,0,0,0,0,0,0,0,899,900,902,0,903,901,0,0,0,0,0,0,0,0,0,
