[header]
width=32
height=32
tilewidth=32
tileheight=32
orientation=orthogonal
tileset=tilesetdefs/outside.txt
title=Mountain Path

[tilesets]
tileset=../../../tiled/caves/tiled_collision.png,32,32,0,0
tileset=../../../tiled/caves/generic_background.png,32,32,0,0
tileset=../../../tiled/caves/small_objects.png,32,64,0,0
tileset=../../../tiled/caves/outside_objects.png,32,128,0,0

[layer]
type=background
data=
98,98,98,107,110,110,110,107,101,101,101,101,101,101,101,101,46,46,101,101,101,101,101,101,101,101,101,98,98,98,98,98,
98,98,98,107,110,110,110,107,101,101,101,101,101,101,101,101,46,46,101,101,101,101,101,101,101,101,101,98,98,98,98,98,
98,98,98,107,110,110,110,107,101,101,101,101,101,101,98,46,46,46,46,46,98,98,101,101,101,101,101,98,98,98,98,98,
98,98,98,107,110,110,110,107,107,101,101,101,101,98,98,46,46,46,46,46,98,98,101,101,101,101,101,98,98,98,98,98,
98,98,98,107,110,110,110,110,107,107,101,101,101,98,98,46,46,46,46,46,98,98,101,101,101,101,101,101,101,101,101,98,
98,98,98,107,110,110,110,110,110,107,107,101,101,101,101,46,46,46,46,46,101,101,101,101,101,101,101,46,46,46,101,101,
98,98,98,107,107,110,110,110,110,110,107,107,101,101,101,101,101,46,46,46,46,46,46,46,46,46,46,46,46,46,46,101,
98,98,98,98,107,110,110,110,110,110,110,107,101,101,101,98,101,101,46,46,46,46,46,46,101,101,101,101,347,46,46,46,
98,98,98,98,107,107,110,110,110,110,110,107,101,101,98,98,98,101,101,101,101,101,101,101,101,101,101,101,98,107,46,46,
98,98,98,98,98,107,107,110,110,110,107,107,101,101,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,19,46,46,
98,98,98,98,98,98,107,107,107,107,107,101,101,98,98,98,98,98,98,98,98,98,101,101,101,101,101,101,101,19,46,46,
98,98,98,98,98,98,101,101,101,101,101,101,98,98,98,98,98,98,98,98,98,98,101,101,101,101,101,101,101,19,46,46,
98,98,98,98,98,98,101,101,101,98,98,98,98,347,98,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,46,46,
347,98,98,98,98,98,101,101,98,98,101,101,101,98,19,19,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,
98,98,98,98,98,98,98,98,98,98,98,98,98,19,19,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,101,
19,98,98,98,98,98,98,98,98,98,19,19,19,19,46,46,46,46,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
19,19,19,98,98,98,98,98,98,19,19,46,46,46,46,46,101,101,101,98,98,98,98,101,101,98,98,98,98,98,101,101,
46,19,19,19,19,19,19,19,19,19,46,46,46,46,46,101,101,101,98,98,107,107,98,98,98,98,107,107,107,98,98,98,
46,46,46,46,46,46,46,46,46,46,46,46,101,101,101,101,98,98,98,107,107,107,107,98,98,107,107,110,107,98,98,98,
46,46,46,46,46,46,46,46,46,46,46,101,101,98,98,98,98,98,98,107,110,110,107,98,98,107,110,110,107,107,98,98,
101,101,101,101,101,101,101,101,101,101,101,101,98,98,98,98,98,98,98,107,107,107,107,98,98,107,107,110,107,107,98,98,
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,107,107,107,98,98,98,
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98

[layer]
type=fringe
data=
0,0,106,109,0,0,0,111,108,0,0,0,0,0,0,346,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,106,109,0,0,0,111,108,0,0,0,0,0,319,294,0,0,293,320,321,0,0,0,0,0,0,0,0,0,0,0,
0,0,106,109,0,0,0,111,53,81,0,0,0,0,346,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,
0,0,106,109,0,0,0,56,84,53,81,0,0,0,346,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,
0,0,106,109,0,0,0,0,56,84,53,81,0,0,346,0,0,0,0,0,348,0,0,0,0,0,319,320,320,320,321,0,
0,0,106,109,0,0,0,0,0,56,84,53,81,0,346,0,0,0,0,0,293,320,320,320,320,320,294,0,0,0,293,321,
0,0,106,136,30,0,0,0,0,0,56,84,108,0,373,374,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,
0,0,133,27,109,0,0,0,0,0,0,111,108,0,0,0,373,267,0,0,0,0,0,0,266,374,374,374,267,0,0,0,
